species_label,organism_name,ncbi_accession,genomic_accession,ncbi_seq_id,assembly_accession,gene_symbol,locus_tag,source_type,length_nt,terminal_stop_removed,stratum,used_in_main_benchmark
ecoli,Escherichia coli,AAC73155.1,U00096.3,lcl|U00096.3_cds_AAC73155.1_44,GCA_000005845.2,fixX,b0044,CDS_FASTA,288,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73219.1,U00096.3,lcl|U00096.3_cds_AAC73219.1_108,GCA_000005845.2,ppdD,b0108,CDS_FASTA,441,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73240.1,U00096.3,lcl|U00096.3_cds_AAC73240.1_129,GCA_000005845.2,yadI,b0129,CDS_FASTA,441,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73302.1,U00096.3,lcl|U00096.3_cds_AAC73302.1_194,GCA_000005845.2,arfB,b0191,CDS_FASTA,423,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73330.1,U00096.3,lcl|U00096.3_cds_AAC73330.1_223,GCA_000005845.2,dinJ,b0226,CDS_FASTA,261,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73383.1,U00096.3,lcl|U00096.3_cds_AAC73383.1_276,GCA_000005845.2,yagN,b0280,CDS_FASTA,441,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73399.1,U00096.3,lcl|U00096.3_cds_AAC73399.1_293,GCA_000005845.2,ykgM,b0296,CDS_FASTA,264,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73432.1,U00096.3,lcl|U00096.3_cds_AAC73432.1_325,GCA_000005845.2,yahO,b0329,CDS_FASTA,276,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73460.2,U00096.3,lcl|U00096.3_cds_AAC73460.2_352,GCA_000005845.2,frmR,b0357,CDS_FASTA,276,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73463.2,U00096.3,lcl|U00096.3_cds_AAC73463.2_355,GCA_000005845.2,insC1,b0360,CDS_FASTA,366,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73485.1,U00096.3,lcl|U00096.3_cds_AAC73485.1_376,GCA_000005845.2,iraP,b0382,CDS_FASTA,261,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73494.1,U00096.3,lcl|U00096.3_cds_AAC73494.1_385,GCA_000005845.2,ppnP,b0391,CDS_FASTA,285,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73513.1,U00096.3,lcl|U00096.3_cds_AAC73513.1_403,GCA_000005845.2,yajD,b0410,CDS_FASTA,348,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73558.1,U00096.3,lcl|U00096.3_cds_AAC73558.1_448,GCA_000005845.2,ybaA,b0456,CDS_FASTA,354,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73563.1,U00096.3,lcl|U00096.3_cds_AAC73563.1_453,GCA_000005845.2,tomB,b0461,CDS_FASTA,375,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73570.1,U00096.3,lcl|U00096.3_cds_AAC73570.1_460,GCA_000005845.2,ybaN,b0468,CDS_FASTA,378,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73573.1,U00096.3,lcl|U00096.3_cds_AAC73573.1_464,GCA_000005845.2,ybaB,b0471,CDS_FASTA,330,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73650.1,U00096.3,lcl|U00096.3_cds_AAC73650.1_538,GCA_000005845.2,ybcO,b0549,CDS_FASTA,291,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73674.1,U00096.3,lcl|U00096.3_cds_AAC73674.1_564,GCA_000005845.2,cusF,b0573,CDS_FASTA,333,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73681.1,U00096.3,lcl|U00096.3_cds_AAC73681.1_571,GCA_000005845.2,ybdJ,b0580,CDS_FASTA,249,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73776.1,U00096.3,lcl|U00096.3_cds_AAC73776.1_663,GCA_000005845.2,chiQ,b0682,CDS_FASTA,327,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73796.1,U00096.3,lcl|U00096.3_cds_AAC73796.1_683,GCA_000005845.2,ybfB,b0702,CDS_FASTA,327,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73815.1,U00096.3,lcl|U00096.3_cds_AAC73815.1_703,GCA_000005845.2,sdhC,b0721,CDS_FASTA,390,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73893.2,U00096.3,lcl|U00096.3_cds_AAC73893.2_782,GCA_000005845.2,mcbA,b0806,CDS_FASTA,261,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73953.1,U00096.3,lcl|U00096.3_cds_AAC73953.1_843,GCA_000005845.2,ybjQ,b0866,CDS_FASTA,324,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73998.1,U00096.3,lcl|U00096.3_cds_AAC73998.1_889,GCA_000005845.2,ihfB,b0912,CDS_FASTA,285,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74061.1,U00096.3,lcl|U00096.3_cds_AAC74061.1_952,GCA_000005845.2,hyaE,b0976,CDS_FASTA,399,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74095.1,U00096.3,lcl|U00096.3_cds_AAC74095.1_990,GCA_000005845.2,rutC,b1010,CDS_FASTA,387,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74106.1,U00096.3,lcl|U00096.3_cds_AAC74106.1_1000,GCA_000005845.2,pgaD,b1021,CDS_FASTA,414,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74128.1,U00096.3,lcl|U00096.3_cds_AAC74128.1_1019,GCA_000005845.2,ymdA,b1044,CDS_FASTA,312,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74157.1,U00096.3,lcl|U00096.3_cds_AAC74157.1_1047,GCA_000005845.2,flgB,b1073,CDS_FASTA,417,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74158.1,U00096.3,lcl|U00096.3_cds_AAC74158.1_1048,GCA_000005845.2,flgC,b1074,CDS_FASTA,405,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74225.1,U00096.3,lcl|U00096.3_cds_AAC74225.1_1116,GCA_000005845.2,xisE,b1141,CDS_FASTA,246,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74228.2,U00096.3,lcl|U00096.3_cds_AAC74228.2_1119,GCA_000005845.2,ymfJ,b1144,CDS_FASTA,309,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74232.1,U00096.3,lcl|U00096.3_cds_AAC74232.1_1123,GCA_000005845.2,ymfM,b1148,CDS_FASTA,339,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74244.1,U00096.3,lcl|U00096.3_cds_AAC74244.1_1133,GCA_000005845.2,iraM,b1160,CDS_FASTA,324,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74251.1,U00096.3,lcl|U00096.3_cds_AAC74251.1_1142,GCA_000005845.2,ymgC,b1167,CDS_FASTA,249,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74261.1,U00096.3,lcl|U00096.3_cds_AAC74261.1_1152,GCA_000005845.2,ycgJ,b1177,CDS_FASTA,369,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74263.3,U00096.3,lcl|U00096.3_cds_AAC74263.3_1155,GCA_000005845.2,ycgL,b1179,CDS_FASTA,327,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74267.1,U00096.3,lcl|U00096.3_cds_AAC74267.1_1159,GCA_000005845.2,umuD,b1183,CDS_FASTA,420,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74279.1,U00096.3,lcl|U00096.3_cds_AAC74279.1_1172,GCA_000005845.2,ymgE,b1195,CDS_FASTA,255,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74303.1,U00096.3,lcl|U00096.3_cds_AAC74303.1_1199,GCA_000005845.2,ychN,b1219,CDS_FASTA,354,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74439.1,U00096.3,lcl|U00096.3_cds_AAC74439.1_1347,GCA_000005845.2,ydaS,b1357,CDS_FASTA,297,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74604.2,U00096.3,lcl|U00096.3_cds_AAC74604.2_1516,GCA_000005845.2,marA,b1531,CDS_FASTA,384,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74628.1,U00096.3,lcl|U00096.3_cds_AAC74628.1_1547,GCA_000005845.2,ydfR,b1555,CDS_FASTA,312,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74636.1,U00096.3,lcl|U00096.3_cds_AAC74636.1_1557,GCA_000005845.2,relE,b1563,CDS_FASTA,288,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74654.1,U00096.3,lcl|U00096.3_cds_AAC74654.1_1573,GCA_000005845.2,ynfA,b1582,CDS_FASTA,327,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74671.1,U00096.3,lcl|U00096.3_cds_AAC74671.1_1591,GCA_000005845.2,mdtI,b1599,CDS_FASTA,330,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74711.2,U00096.3,lcl|U00096.3_cds_AAC74711.2_1633,GCA_000005845.2,mliC,b1639,CDS_FASTA,330,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74770.1,U00096.3,lcl|U00096.3_cds_AAC74770.1_1694,GCA_000005845.2,ydiT,b1700,CDS_FASTA,294,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74782.1,U00096.3,lcl|U00096.3_cds_AAC74782.1_1706,GCA_000005845.2,ihfA,b1712,CDS_FASTA,300,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74848.1,U00096.3,lcl|U00096.3_cds_AAC74848.1_1771,GCA_000005845.2,msrB,b1778,CDS_FASTA,414,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74918.1,U00096.3,lcl|U00096.3_cds_AAC74918.1_1845,GCA_000005845.2,yebG,b1848,CDS_FASTA,291,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74939.2,U00096.3,lcl|U00096.3_cds_AAC74939.2_1867,GCA_000005845.2,yecN,b1869,CDS_FASTA,396,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74952.1,U00096.3,lcl|U00096.3_cds_AAC74952.1_1881,GCA_000005845.2,cheY,b1882,CDS_FASTA,390,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74965.1,U00096.3,lcl|U00096.3_cds_AAC74965.1_1895,GCA_000005845.2,uspC,b1895,CDS_FASTA,429,yes,L2_medium,yes
ecoli,Escherichia coli,AAC74974.1,U00096.3,lcl|U00096.3_cds_AAC74974.1_1904,GCA_000005845.2,yecR,b1904,CDS_FASTA,324,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75013.1,U00096.3,lcl|U00096.3_cds_AAC75013.1_1940,GCA_000005845.2,fliN,b1946,CDS_FASTA,414,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75036.1,U00096.3,lcl|U00096.3_cds_AAC75036.1_1960,GCA_000005845.2,hiuH,b1970,CDS_FASTA,414,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75078.2,U00096.3,lcl|U00096.3_cds_AAC75078.2_2002,GCA_000005845.2,yefM,b2017,CDS_FASTA,252,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75141.2,U00096.3,lcl|U00096.3_cds_AAC75141.2_2067,GCA_000005845.2,yegP,b2080,CDS_FASTA,333,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75166.1,U00096.3,lcl|U00096.3_cds_AAC75166.1_2088,GCA_000005845.2,rcnR,b2105,CDS_FASTA,273,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75173.1,U00096.3,lcl|U00096.3_cds_AAC75173.1_2095,GCA_000005845.2,yehE,b2112,CDS_FASTA,282,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75296.1,U00096.3,lcl|U00096.3_cds_AAC75296.1_2218,GCA_000005845.2,yfaE,b2236,CDS_FASTA,255,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75326.1,U00096.3,lcl|U00096.3_cds_AAC75326.1_2248,GCA_000005845.2,elaB,b2266,CDS_FASTA,306,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75348.1,U00096.3,lcl|U00096.3_cds_AAC75348.1_2270,GCA_000005845.2,nuoA,b2288,CDS_FASTA,444,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75403.2,U00096.3,lcl|U00096.3_cds_AAC75403.2_2323,GCA_000005845.2,yfcZ,b2343,CDS_FASTA,285,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75409.1,U00096.3,lcl|U00096.3_cds_AAC75409.1_2329,GCA_000005845.2,yfdG,b2350,CDS_FASTA,363,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75418.2,U00096.3,lcl|U00096.3_cds_AAC75418.2_2337,GCA_000005845.2,yfdP,b2359,CDS_FASTA,363,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75501.2,U00096.3,lcl|U00096.3_cds_AAC75501.2_2425,GCA_000005845.2,yffQ,b2448,CDS_FASTA,378,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75502.1,U00096.3,lcl|U00096.3_cds_AAC75502.1_2426,GCA_000005845.2,yffR,b2449,CDS_FASTA,393,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75543.2,U00096.3,lcl|U00096.3_cds_AAC75543.2_2469,GCA_000005845.2,hyfJ,b2490,CDS_FASTA,414,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75571.1,U00096.3,lcl|U00096.3_cds_AAC75571.1_2497,GCA_000005845.2,ndk,b2518,CDS_FASTA,432,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75581.1,U00096.3,lcl|U00096.3_cds_AAC75581.1_2508,GCA_000005845.2,iscA,b2528,CDS_FASTA,324,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75582.1,U00096.3,lcl|U00096.3_cds_AAC75582.1_2509,GCA_000005845.2,iscU,b2529,CDS_FASTA,387,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75596.2,U00096.3,lcl|U00096.3_cds_AAC75596.2_2524,GCA_000005845.2,yphA,b2543,CDS_FASTA,423,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75635.1,U00096.3,lcl|U00096.3_cds_AAC75635.1_2565,GCA_000005845.2,trxC,b2582,CDS_FASTA,420,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75651.2,U00096.3,lcl|U00096.3_cds_AAC75651.2_2583,GCA_000005845.2,yfiL,b2602,CDS_FASTA,366,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75714.1,U00096.3,lcl|U00096.3_cds_AAC75714.1_2635,GCA_000005845.2,ygaV,b2667,CDS_FASTA,300,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75718.1,U00096.3,lcl|U00096.3_cds_AAC75718.1_2639,GCA_000005845.2,ygaC,b2671,CDS_FASTA,345,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75746.1,U00096.3,lcl|U00096.3_cds_AAC75746.1_2665,GCA_000005845.2,srlB,b2704,CDS_FASTA,372,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75748.1,U00096.3,lcl|U00096.3_cds_AAC75748.1_2667,GCA_000005845.2,gutM,b2706,CDS_FASTA,360,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75774.1,U00096.3,lcl|U00096.3_cds_AAC75774.1_2693,GCA_000005845.2,ygbA,b2732,CDS_FASTA,354,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75834.1,U00096.3,lcl|U00096.3_cds_AAC75834.1_2753,GCA_000005845.2,yqcC,b2792,CDS_FASTA,330,yes,L2_medium,yes
ecoli,Escherichia coli,AAC75948.1,U00096.3,lcl|U00096.3_cds_AAC75948.1_2863,GCA_000005845.2,zapA,b2910,CDS_FASTA,330,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76013.1,U00096.3,lcl|U00096.3_cds_AAC76013.1_2929,GCA_000005845.2,glcG,b2977,CDS_FASTA,405,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76026.1,U00096.3,lcl|U00096.3_cds_AAC76026.1_2943,GCA_000005845.2,hybG,b2990,CDS_FASTA,249,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76027.1,U00096.3,lcl|U00096.3_cds_AAC76027.1_2944,GCA_000005845.2,hybF,b2991,CDS_FASTA,342,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76034.1,U00096.3,lcl|U00096.3_cds_AAC76034.1_2951,GCA_000005845.2,yghW,b2998,CDS_FASTA,288,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76041.1,U00096.3,lcl|U00096.3_cds_AAC76041.1_2956,GCA_000005845.2,exbD,b3005,CDS_FASTA,426,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76058.1,U00096.3,lcl|U00096.3_cds_AAC76058.1_2971,GCA_000005845.2,mqsR,b3022,CDS_FASTA,297,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76078.2,U00096.3,lcl|U00096.3_cds_AAC76078.2_2991,GCA_000005845.2,ubiK,b3042,CDS_FASTA,291,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76094.2,U00096.3,lcl|U00096.3_cds_AAC76094.2_3009,GCA_000005845.2,folB,b3058,CDS_FASTA,369,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76109.1,U00096.3,lcl|U00096.3_cds_AAC76109.1_3024,GCA_000005845.2,ygjH,b3074,CDS_FASTA,333,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76131.1,U00096.3,lcl|U00096.3_cds_AAC76131.1_3047,GCA_000005845.2,mzrA,b3096,CDS_FASTA,384,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76138.1,U00096.3,lcl|U00096.3_cds_AAC76138.1_3054,GCA_000005845.2,yhaH,b3103,CDS_FASTA,366,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76207.1,U00096.3,lcl|U00096.3_cds_AAC76207.1_3121,GCA_000005845.2,secG,b3175,CDS_FASTA,333,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76218.1,U00096.3,lcl|U00096.3_cds_AAC76218.1_3132,GCA_000005845.2,rplU,b3186,CDS_FASTA,312,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76238.1,U00096.3,lcl|U00096.3_cds_AAC76238.1_3152,GCA_000005845.2,npr,b3206,CDS_FASTA,273,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76262.1,U00096.3,lcl|U00096.3_cds_AAC76262.1_3176,GCA_000005845.2,rpsI,b3230,CDS_FASTA,393,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76263.1,U00096.3,lcl|U00096.3_cds_AAC76263.1_3177,GCA_000005845.2,rplM,b3231,CDS_FASTA,429,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76265.2,U00096.3,lcl|U00096.3_cds_AAC76265.2_3179,GCA_000005845.2,yhcB,b3233,CDS_FASTA,399,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76322.1,U00096.3,lcl|U00096.3_cds_AAC76322.1_3233,GCA_000005845.2,rpsK,b3297,CDS_FASTA,390,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76331.1,U00096.3,lcl|U00096.3_cds_AAC76331.1_3242,GCA_000005845.2,rpsH,b3306,CDS_FASTA,393,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76332.1,U00096.3,lcl|U00096.3_cds_AAC76332.1_3243,GCA_000005845.2,rpsN,b3307,CDS_FASTA,306,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76370.1,U00096.3,lcl|U00096.3_cds_AAC76370.1_3281,GCA_000005845.2,tusD,b3345,CDS_FASTA,387,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76450.1,U00096.3,lcl|U00096.3_cds_AAC76450.1_3360,GCA_000005845.2,glpE,b3425,CDS_FASTA,327,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76491.1,U00096.3,lcl|U00096.3_cds_AAC76491.1_3403,GCA_000005845.2,yhhL,b3466,CDS_FASTA,270,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76622.1,U00096.3,lcl|U00096.3_cds_AAC76622.1_3540,GCA_000005845.2,yibI,b3598,CDS_FASTA,363,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76673.1,U00096.3,lcl|U00096.3_cds_AAC76673.1_3595,GCA_000005845.2,rpoZ,b3649,CDS_FASTA,276,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76699.1,U00096.3,lcl|U00096.3_cds_AAC76699.1_3625,GCA_000005845.2,yidH,b3676,CDS_FASTA,348,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76711.2,U00096.3,lcl|U00096.3_cds_AAC76711.2_3636,GCA_000005845.2,yidQ,b3688,CDS_FASTA,333,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76754.1,U00096.3,lcl|U00096.3_cds_AAC76754.1_3681,GCA_000005845.2,atpC,b3731,CDS_FASTA,420,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76771.2,U00096.3,lcl|U00096.3_cds_AAC76771.2_3698,GCA_000005845.2,rbsD,b3748,CDS_FASTA,420,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76839.2,U00096.3,lcl|U00096.3_cds_AAC76839.2_3774,GCA_000005845.2,tatA,b3836,CDS_FASTA,270,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76856.1,U00096.3,lcl|U00096.3_cds_AAC76856.1_3789,GCA_000005845.2,yihD,b3858,CDS_FASTA,270,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76882.1,U00096.3,lcl|U00096.3_cds_AAC76882.1_3832,GCA_000005845.2,frvA,b3900,CDS_FASTA,447,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76905.1,U00096.3,lcl|U00096.3_cds_AAC76905.1_3854,GCA_000005845.2,uspD,b3923,CDS_FASTA,429,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76932.1,U00096.3,lcl|U00096.3_cds_AAC76932.1_3880,GCA_000005845.2,frwB,b3950,CDS_FASTA,321,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76955.1,U00096.3,lcl|U00096.3_cds_AAC76955.1_3902,GCA_000005845.2,secE,b3981,CDS_FASTA,384,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76957.1,U00096.3,lcl|U00096.3_cds_AAC76957.1_3904,GCA_000005845.2,rplK,b3983,CDS_FASTA,429,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76960.1,U00096.3,lcl|U00096.3_cds_AAC76960.1_3907,GCA_000005845.2,rplL,b3986,CDS_FASTA,366,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76976.2,U00096.3,lcl|U00096.3_cds_AAC76976.2_3924,GCA_000005845.2,zraP,b4002,CDS_FASTA,426,yes,L2_medium,yes
ecoli,Escherichia coli,AAC76981.1,U00096.3,lcl|U00096.3_cds_AAC76981.1_3929,GCA_000005845.2,yjaA,b4011,CDS_FASTA,384,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77017.1,U00096.3,lcl|U00096.3_cds_AAC77017.1_3965,GCA_000005845.2,yjbL,b4047,CDS_FASTA,255,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77020.2,U00096.3,lcl|U00096.3_cds_AAC77020.2_3968,GCA_000005845.2,pspG,b4050,CDS_FASTA,243,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77038.1,U00096.3,lcl|U00096.3_cds_AAC77038.1_3987,GCA_000005845.2,yjcH,b4068,CDS_FASTA,315,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77069.1,U00096.3,lcl|U00096.3_cds_AAC77069.1_4028,GCA_000005845.2,yjdM,b4108,CDS_FASTA,336,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77089.1,U00096.3,lcl|U00096.3_cds_AAC77089.1_4049,GCA_000005845.2,ghoS,b4128,CDS_FASTA,297,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77102.1,U00096.3,lcl|U00096.3_cds_AAC77102.1_4063,GCA_000005845.2,groS,b4142,CDS_FASTA,294,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77117.1,U00096.3,lcl|U00096.3_cds_AAC77117.1_4080,GCA_000005845.2,yjeN,b4157,CDS_FASTA,315,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77129.1,U00096.3,lcl|U00096.3_cds_AAC77129.1_4093,GCA_000005845.2,hfq,b4172,CDS_FASTA,309,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77141.1,U00096.3,lcl|U00096.3_cds_AAC77141.1_4105,GCA_000005845.2,yjfL,b4184,CDS_FASTA,399,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77151.1,U00096.3,lcl|U00096.3_cds_AAC77151.1_4115,GCA_000005845.2,ulaB,b4194,CDS_FASTA,306,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77169.2,U00096.3,lcl|U00096.3_cds_AAC77169.2_4132,GCA_000005845.2,ytfH,b4212,CDS_FASTA,381,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77181.2,U00096.3,lcl|U00096.3_cds_AAC77181.2_4143,GCA_000005845.2,chpS,b4224,CDS_FASTA,252,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77216.1,U00096.3,lcl|U00096.3_cds_AAC77216.1_4175,GCA_000005845.2,holC,b4259,CDS_FASTA,444,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77258.1,U00096.3,lcl|U00096.3_cds_AAC77258.1_4213,GCA_000005845.2,sgcA,b4302,CDS_FASTA,432,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77282.2,U00096.3,lcl|U00096.3_cds_AAC77282.2_4242,GCA_000005845.2,iraD,b4326,CDS_FASTA,393,yes,L2_medium,yes
ecoli,Escherichia coli,AAC77485.1,U00096.3,lcl|U00096.3_cds_AAC77485.1_3707,GCA_000005845.2,maoP,b3764,CDS_FASTA,339,yes,L2_medium,yes
ecoli,Escherichia coli,AAD13441.2,U00096.3,lcl|U00096.3_cds_AAD13441.2_1463,GCA_000005845.2,yddM,b1477,CDS_FASTA,285,yes,L2_medium,yes
ecoli,Escherichia coli,AYC08170.1,U00096.3,lcl|U00096.3_cds_AYC08170.1_259,GCA_000005845.2,yagB,b0266,CDS_FASTA,351,yes,L2_medium,yes
ecoli,Escherichia coli,AYC08174.1,U00096.3,lcl|U00096.3_cds_AYC08174.1_278,GCA_000005845.2,yagP,b0282,CDS_FASTA,411,yes,L2_medium,yes
ecoli,Escherichia coli,AYC08205.1,U00096.3,lcl|U00096.3_cds_AYC08205.1_1355,GCA_000005845.2,ydaY,b1366,CDS_FASTA,360,yes,L2_medium,yes
ecoli,Escherichia coli,AYC08210.1,U00096.3,lcl|U00096.3_cds_AYC08210.1_1458,GCA_000005845.2,yddL,b1472,CDS_FASTA,291,yes,L2_medium,yes
ecoli,Escherichia coli,AYC08226.1,U00096.3,lcl|U00096.3_cds_AYC08226.1_1988,GCA_000005845.2,yoeF,b4538,CDS_FASTA,357,yes,L2_medium,yes
ecoli,Escherichia coli,AYC08235.1,U00096.3,lcl|U00096.3_cds_AYC08235.1_2617,GCA_000005845.2,yfjU,b2638,CDS_FASTA,315,yes,L2_medium,yes
ecoli,Escherichia coli,AYC08261.1,U00096.3,lcl|U00096.3_cds_AYC08261.1_4250,GCA_000005845.2,ytiA,b4715,CDS_FASTA,258,yes,L2_medium,yes
ecoli,Escherichia coli,,U00096.3,lcl|U00096.3_cds_b0542_527,GCA_000005845.2,renD,b0542,CDS_FASTA,306,yes,L2_medium,yes
ecoli,Escherichia coli,AAC73132.1,U00096.3,lcl|U00096.3_cds_AAC73132.1_21,GCA_000005845.2,insB1,b0021,CDS_FASTA,504,yes,L3_long,yes
